timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
3500218,0.337500,5.085000,33.000,167.500,0,OK
3510230,0.332500,5.083750,33.250,170.000,0,OK
3520218,0.335000,5.085000,33.500,170.000,0,OK
3530230,0.330000,5.083750,33.000,167.500,0,OK
3540218,0.335000,5.080000,33.500,170.000,0,OK
3550226,0.342500,5.085000,33.000,167.500,0,OK
3560222,0.332500,5.083750,33.250,170.000,0,OK
3570226,0.330000,5.085000,33.000,167.500,0,OK
3580222,0.330000,5.083750,33.000,167.500,0,OK
3590226,0.332500,5.085000,33.250,167.500,0,OK
3600218,0.330000,5.086250,33.000,167.500,0,OK
3610230,0.332500,5.083750,33.250,167.500,0,OK
3620218,0.332500,5.083750,33.250,170.000,0,OK
3630230,0.335000,5.081250,33.500,170.000,0,OK
3640218,0.337500,5.083750,33.250,170.000,0,OK
3650230,0.335000,5.085000,33.500,170.000,0,OK
3660218,0.332500,5.085000,33.000,167.500,0,OK
3670230,0.330000,5.083750,33.000,167.500,0,OK
3680218,0.335000,5.083750,33.250,170.000,0,OK
3690226,0.332500,5.085000,33.250,170.000,0,OK
3700222,0.335000,5.083750,33.500,170.000,0,OK
3710226,0.332500,5.082500,33.250,170.000,0,OK
3720222,0.332500,5.081250,33.250,167.500,0,OK
3730226,0.332500,5.082500,33.250,170.000,0,OK
3740222,0.330000,5.085000,33.000,167.500,0,OK
3750226,0.332500,5.085000,33.250,170.000,0,OK
3760222,0.330000,5.085000,33.000,167.500,0,OK
3770226,0.335000,5.086250,33.000,170.000,0,OK
3780222,0.332500,5.083750,33.250,170.000,0,OK
3790226,0.335000,5.083750,33.500,170.000,0,OK
3800222,0.330000,5.085000,33.000,167.500,0,OK
3810226,0.335000,5.083750,33.500,170.000,0,OK
3820222,0.330000,5.083750,33.000,167.500,0,OK
3830226,0.332500,5.083750,33.250,170.000,0,OK
3840218,0.330000,5.083750,33.000,167.500,0,OK
3850230,0.332500,5.083750,33.250,170.000,0,OK
3860218,0.335000,5.085000,33.000,170.000,0,OK
3870230,0.330000,5.085000,33.000,167.500,0,OK
3880218,0.335000,5.077500,33.500,170.000,0,OK
3890230,0.330000,5.083750,33.000,167.500,0,OK
3900218,0.335000,5.082500,33.500,170.000,0,OK
3910226,0.330000,5.083750,33.000,167.500,0,OK
3920222,0.335000,5.083750,33.500,170.000,0,OK
3930226,0.330000,5.085000,33.000,167.500,0,OK
3940222,0.332500,5.085000,33.250,170.000,0,OK
3950226,0.335000,5.083750,33.250,170.000,0,OK
3960222,0.332500,5.083750,33.250,170.000,0,OK
3970226,0.332500,5.078750,33.250,167.500,0,OK
3980222,0.327500,5.083750,32.750,166.250,0,OK
3990226,0.332500,5.085000,33.250,170.000,0,OK
4000218,0.330000,5.083750,33.000,167.500,0,OK
4010230,0.332500,5.085000,33.250,170.000,0,OK
4020218,0.335000,5.085000,33.000,167.500,0,OK
4030230,0.327500,5.083750,32.750,166.250,0,OK
4040218,0.335000,5.083750,33.250,170.000,0,OK
4050226,0.330000,5.085000,33.000,167.500,0,OK
4060222,0.330000,5.080000,33.000,167.500,0,OK
4070226,0.330000,5.083750,33.000,167.500,0,OK
4080218,0.335000,5.082500,33.500,170.000,0,OK
4090226,0.330000,5.085000,33.000,167.500,0,OK
4100222,0.332500,5.085000,33.250,170.000,0,OK
