timestamp_ms,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
10616,0.435000,5.070000,43.500,221.250,1,OK
10636,0.432500,5.072500,43.250,218.750,1,OK
10656,0.437500,5.073750,43.750,221.250,1,OK
10676,0.437500,5.073750,43.750,221.250,1,OK
10696,0.437500,5.075000,43.750,221.250,1,OK
10716,0.445000,5.073750,43.500,221.250,1,OK
10736,0.437500,5.073750,43.750,221.250,1,OK
10756,0.432500,5.073750,43.750,218.750,1,OK
10776,0.435000,5.073750,43.500,221.250,1,OK
10796,0.435000,5.070000,43.500,221.250,1,OK
10816,0.435000,5.075000,43.500,221.250,1,OK
10836,0.435000,5.073750,43.500,221.250,1,OK
10856,0.435000,5.075000,43.500,221.250,1,OK
10876,0.435000,5.073750,43.500,221.250,1,OK
10896,0.437500,5.073750,43.500,221.250,1,OK
10916,0.435000,5.073750,43.500,221.250,1,OK
10936,0.432500,5.073750,43.750,218.750,1,OK
10956,0.437500,5.073750,43.750,221.250,1,OK
10976,0.435000,5.072500,43.500,221.250,1,OK
10996,0.435000,5.075000,43.500,221.250,1,OK
11016,0.435000,5.075000,43.500,221.250,1,OK
11036,0.437500,5.073750,43.750,221.250,1,OK
11056,0.432500,5.075000,43.250,218.750,1,OK
11076,0.435000,5.073750,43.500,221.250,1,OK
11096,0.432500,5.073750,43.250,218.750,1,OK
11116,0.440000,5.073750,43.250,223.750,1,OK
11136,0.437500,5.068750,43.750,221.250,1,OK
11156,0.435000,5.073750,43.500,221.250,1,OK
11176,0.432500,5.073750,43.250,218.750,1,OK
11196,0.435000,5.073750,43.500,221.250,1,OK
11216,0.437500,5.073750,43.750,221.250,1,OK
11236,0.435000,5.073750,43.500,221.250,1,OK
11256,0.435000,5.073750,43.500,221.250,1,OK
11276,0.435000,5.073750,43.500,221.250,1,OK
11296,0.435000,5.075000,43.500,221.250,1,OK
11316,0.437500,5.071250,43.750,221.250,1,OK
11336,0.437500,5.073750,43.750,221.250,1,OK
11356,0.432500,5.073750,43.250,218.750,1,OK
11376,0.435000,5.075000,43.500,221.250,1,OK
11396,0.432500,5.073750,43.250,218.750,1,OK
11416,0.437500,5.073750,43.750,221.250,1,OK
11436,0.435000,5.073750,43.500,221.250,1,OK
11456,0.437500,5.073750,43.750,221.250,1,OK
11476,0.435000,5.075000,43.500,221.250,1,OK
11496,0.432500,5.071250,43.250,218.750,1,OK
11516,0.435000,5.073750,43.500,221.250,1,OK
11536,0.435000,5.073750,43.500,221.250,1,OK
11556,0.437500,5.075000,43.750,221.250,1,OK
11576,0.432500,5.072500,43.250,218.750,1,OK
11596,0.432500,5.073750,43.500,221.250,1,OK
11616,0.432500,5.073750,43.250,218.750,1,OK
11636,0.435000,5.072500,43.750,221.250,1,OK
11656,0.435000,5.068750,43.500,221.250,1,OK
11676,0.437500,5.073750,43.750,221.250,1,OK
11696,0.432500,5.073750,43.250,218.750,1,OK
11716,0.432500,5.073750,43.250,218.750,1,OK
11736,0.437500,5.073750,43.750,221.250,1,OK
11756,0.435000,5.073750,43.500,221.250,1,OK
11776,0.435000,5.072500,43.750,221.250,1,OK
11796,0.437500,5.072500,43.500,221.250,1,OK
11816,0.432500,5.075000,43.250,218.750,1,OK
11836,0.432500,5.070000,43.250,218.750,1,OK
11856,0.435000,5.073750,43.500,221.250,1,OK
11876,0.432500,5.073750,43.250,218.750,1,OK
11896,0.435000,5.073750,43.500,221.250,1,OK
11916,0.437500,5.073750,43.750,221.250,1,OK
11936,0.442500,5.072500,43.750,221.250,1,OK
11956,0.437500,5.073750,43.500,221.250,1,OK
11976,0.435000,5.073750,43.500,221.250,1,OK
11996,0.437500,5.073750,43.750,221.250,1,OK
12016,0.332500,5.086250,33.250,170.000,0,OK
12036,0.327500,5.090000,32.750,166.250,0,OK
12056,0.330000,5.088750,33.000,167.500,0,OK
12076,0.327500,5.090000,32.750,166.250,0,OK
12096,0.335000,5.091250,33.500,170.000,0,OK
12116,0.330000,5.090000,32.750,166.250,0,OK
12136,0.330000,5.090000,33.000,167.500,0,OK
12156,0.330000,5.091250,33.000,167.500,0,OK
12176,0.330000,5.088750,33.000,167.500,0,OK
12196,0.332500,5.088750,33.250,170.000,0,OK
12216,0.330000,5.088750,33.000,167.500,0,OK
12236,0.327500,5.088750,32.750,166.250,0,OK
12256,0.332500,5.090000,33.250,170.000,0,OK
12276,0.327500,5.088750,32.750,166.250,0,OK
12296,0.330000,5.090000,32.750,166.250,0,OK
12316,0.332500,5.090000,33.000,167.500,0,OK
12336,0.330000,5.088750,33.250,167.500,0,OK
12356,0.330000,5.086250,33.000,167.500,0,OK
12376,0.332500,5.091250,33.250,170.000,0,OK
12396,0.327500,5.090000,32.750,166.250,0,OK
12416,0.327500,5.090000,32.750,166.250,0,OK
12436,0.327500,5.088750,32.750,166.250,0,OK
12456,0.340000,5.090000,33.000,167.500,0,OK
12476,0.330000,5.088750,32.750,166.250,0,OK
12496,0.330000,5.091250,33.000,167.500,0,OK
12516,0.332500,5.090000,33.250,170.000,0,OK
12536,0.330000,5.086250,33.000,167.500,0,OK
12556,0.332500,5.090000,33.250,170.000,0,OK
12576,0.330000,5.090000,33.000,167.500,0,OK
12596,0.330000,5.088750,33.000,167.500,0,OK
12616,0.330000,5.090000,33.000,167.500,0,OK
12636,0.330000,5.088750,32.750,166.250,0,OK
12656,0.330000,5.088750,33.000,167.500,0,OK
12676,0.332500,5.091250,33.000,167.500,0,OK
12696,0.330000,5.090000,33.000,167.500,0,OK
12716,0.327500,5.086250,32.750,166.250,0,OK
12736,0.327500,5.090000,32.750,166.250,0,OK
12756,0.330000,5.090000,33.000,167.500,0,OK
12776,0.330000,5.090000,33.000,167.500,0,OK
12796,0.330000,5.088750,33.000,167.500,0,OK
12816,0.327500,5.090000,32.750,166.250,0,OK
12836,0.330000,5.090000,32.750,166.250,0,OK
12856,0.327500,5.087500,33.250,166.250,0,OK
12876,0.332500,5.085000,33.250,170.000,0,OK
12896,0.332500,5.090000,33.250,170.000,0,OK
12916,0.327500,5.090000,32.750,166.250,0,OK
12936,0.332500,5.090000,33.250,170.000,0,OK
12956,0.330000,5.090000,33.000,167.500,0,OK
12976,0.330000,5.090000,33.000,167.500,0,OK
12996,0.330000,5.090000,32.750,166.250,0,OK
13016,0.330000,5.090000,33.000,167.500,0,OK
13036,0.330000,5.088750,33.250,167.500,0,OK
13056,0.330000,5.085000,33.000,167.500,0,OK
13076,0.332500,5.090000,33.250,170.000,0,OK
13096,0.332500,5.090000,33.250,170.000,0,OK
13116,0.332500,5.090000,33.250,170.000,0,OK
13136,0.330000,5.088750,33.000,167.500,0,OK
13156,0.332500,5.088750,33.000,167.500,0,OK
13176,0.330000,5.090000,33.000,167.500,0,OK
13196,0.330000,5.088750,33.250,167.500,0,OK
13216,0.327500,5.088750,32.750,166.250,0,OK
13236,0.332500,5.088750,33.250,170.000,0,OK
13256,0.330000,5.091250,33.000,167.500,0,OK
13276,0.330000,5.090000,33.000,167.500,0,OK
13296,0.330000,5.088750,33.000,167.500,0,OK
13316,0.330000,5.090000,33.000,167.500,0,OK
13336,0.330000,5.091250,33.250,170.000,0,OK
13356,0.332500,5.088750,33.000,167.500,0,OK
13376,0.327500,5.088750,32.750,166.250,0,OK
13396,0.330000,5.085000,33.000,167.500,0,OK
13416,0.332500,5.088750,33.250,170.000,0,OK
13436,0.330000,5.088750,33.000,167.500,0,OK
13456,0.332500,5.088750,33.250,170.000,0,OK
13476,0.330000,5.088750,33.000,167.500,0,OK
13496,0.330000,5.090000,33.000,167.500,0,OK
13516,0.330000,5.090000,33.250,170.000,0,OK
13536,0.330000,5.090000,33.000,167.500,0,OK
13556,0.332500,5.090000,33.000,167.500,0,OK
13576,0.327500,5.086250,32.750,166.250,0,OK
13596,0.330000,5.090000,33.000,167.500,0,OK
13616,0.327500,5.090000,32.750,166.250,0,OK
13636,0.330000,5.090000,33.000,167.500,0,OK
13656,0.330000,5.091250,33.000,167.500,0,OK
13676,0.335000,5.090000,33.000,167.500,0,OK
13696,0.332500,5.088750,33.250,170.000,0,OK
13716,0.330000,5.088750,33.250,167.500,0,OK
13736,0.332500,5.087500,33.250,167.500,0,OK
13756,0.327500,5.086250,32.750,166.250,0,OK
13776,0.330000,5.090000,33.000,167.500,0,OK
13796,0.327500,5.090000,32.750,166.250,0,OK
13816,0.330000,5.090000,33.000,167.500,0,OK
13836,0.332500,5.090000,33.250,170.000,0,OK
13856,0.330000,5.091250,33.000,167.500,0,OK
13876,0.327500,5.091250,33.250,170.000,0,OK
13896,0.330000,5.090000,33.000,167.500,0,OK
13916,0.330000,5.090000,33.000,167.500,0,OK
13936,0.330000,5.088750,33.000,167.500,0,OK
13956,0.330000,5.088750,33.000,167.500,0,OK
13976,0.327500,5.090000,32.750,166.250,0,OK
13996,0.327500,5.090000,32.750,166.250,0,OK
14016,0.432500,5.072500,43.250,218.750,1,OK
14036,0.435000,5.073750,43.250,218.750,1,OK
14056,0.432500,5.073750,43.500,221.250,1,OK
14076,0.437500,5.073750,43.750,221.250,1,OK
14096,0.432500,5.070000,43.250,218.750,1,OK
14116,0.437500,5.073750,43.750,221.250,1,OK
14136,0.435000,5.073750,43.500,221.250,1,OK
14156,0.432500,5.073750,43.250,218.750,1,OK
14176,0.435000,5.073750,43.500,221.250,1,OK
14196,0.440000,5.073750,43.500,221.250,1,OK
14216,0.437500,5.073750,43.500,221.250,1,OK
14236,0.432500,5.073750,43.250,218.750,1,OK
14256,0.435000,5.073750,43.500,221.250,1,OK
14276,0.437500,5.071250,43.750,221.250,1,OK
14296,0.432500,5.072500,43.250,218.750,1,OK
14316,0.432500,5.073750,43.250,218.750,1,OK
14336,0.432500,5.071250,43.250,218.750,1,OK
14356,0.437500,5.072500,43.750,221.250,1,OK
14376,0.437500,5.073750,43.750,221.250,1,OK
14396,0.435000,5.073750,43.250,218.750,1,OK
14416,0.435000,5.073750,43.500,221.250,1,OK
14436,0.432500,5.075000,43.250,218.750,1,OK
14456,0.437500,5.072500,43.750,221.250,1,OK
14476,0.435000,5.073750,43.500,221.250,1,OK
14496,0.437500,5.073750,43.750,221.250,1,OK
14516,0.432500,5.072500,43.250,218.750,1,OK
14536,0.435000,5.072500,43.500,221.250,1,OK
14556,0.437500,5.073750,43.750,221.250,1,OK
14576,0.437500,5.073750,43.750,221.250,1,OK
14596,0.435000,5.073750,43.500,221.250,1,OK
14616,0.435000,5.071250,43.500,221.250,1,OK
14636,0.432500,5.073750,43.250,218.750,1,OK
14656,0.437500,5.073750,43.750,221.250,1,OK
14676,0.435000,5.072500,43.500,221.250,1,OK
14696,0.435000,5.073750,43.500,221.250,1,OK
14716,0.445000,5.075000,43.500,221.250,1,OK
14736,0.437500,5.073750,43.250,218.750,1,OK
14756,0.437500,5.073750,43.500,221.250,1,OK
14776,0.435000,5.072500,43.500,221.250,1,OK
14796,0.435000,5.071250,43.500,221.250,1,OK
14816,0.437500,5.073750,43.750,221.250,1,OK
14836,0.432500,5.072500,43.250,218.750,1,OK
14856,0.435000,5.073750,43.500,221.250,1,OK
14876,0.435000,5.073750,43.500,221.250,1,OK
14896,0.435000,5.073750,43.500,221.250,1,OK
14916,0.435000,5.073750,43.750,221.250,1,OK
14936,0.437500,5.073750,43.750,221.250,1,OK
14956,0.432500,5.073750,43.250,218.750,1,OK
14976,0.435000,5.072500,43.500,221.250,1,OK
14996,0.435000,5.073750,43.500,221.250,1,OK
15016,0.435000,5.072500,43.500,221.250,1,OK
15036,0.440000,5.073750,44.000,223.750,1,OK
15056,0.432500,5.072500,43.250,218.750,1,OK
15076,0.435000,5.075000,43.500,221.250,1,OK
15096,0.437500,5.075000,43.750,221.250,1,OK
15116,0.435000,5.073750,43.250,221.250,1,OK
15136,0.432500,5.068750,43.250,218.750,1,OK
15156,0.435000,5.073750,43.500,221.250,1,OK
15176,0.435000,5.073750,43.500,221.250,1,OK
15196,0.432500,5.075000,43.250,218.750,1,OK
15216,0.437500,5.073750,43.750,221.250,1,OK
15236,0.435000,5.073750,43.500,221.250,1,OK
15256,0.437500,5.073750,43.250,218.750,1,OK
15276,0.435000,5.075000,43.500,221.250,1,OK
15296,0.437500,5.073750,43.750,221.250,1,OK
15316,0.432500,5.071250,43.250,218.750,1,OK
15336,0.437500,5.073750,43.750,221.250,1,OK
15356,0.437500,5.073750,43.750,221.250,1,OK
15376,0.437500,5.072500,43.750,221.250,1,OK
15396,0.432500,5.075000,43.250,218.750,1,OK
15416,0.437500,5.075000,43.500,221.250,1,OK
15436,0.435000,5.072500,43.750,221.250,1,OK
15456,0.437500,5.072500,43.500,221.250,1,OK
15476,0.437500,5.075000,43.750,221.250,1,OK
15496,0.435000,5.072500,43.500,221.250,1,OK
15516,0.440000,5.075000,44.000,223.750,1,OK
15536,0.440000,5.072500,44.000,223.750,1,OK
15556,0.430000,5.072500,43.000,218.750,1,OK
15576,0.435000,5.073750,43.500,221.250,1,OK
15596,0.435000,5.075000,43.500,221.250,1,OK
15616,0.435000,5.075000,43.750,221.250,1,OK
15636,0.435000,5.073750,43.750,221.250,1,OK
15656,0.437500,5.070000,43.750,221.250,1,OK
15676,0.435000,5.073750,43.500,221.250,1,OK
15696,0.432500,5.073750,43.250,218.750,1,OK
15716,0.435000,5.073750,43.500,221.250,1,OK
15736,0.432500,5.073750,43.250,218.750,1,OK
15756,0.435000,5.073750,43.500,221.250,1,OK
15776,0.432500,5.073750,43.250,218.750,1,OK
15796,0.432500,5.073750,43.500,218.750,1,OK
15816,0.435000,5.073750,43.500,221.250,1,OK
15836,0.432500,5.070000,43.250,218.750,1,OK
15856,0.435000,5.072500,43.500,221.250,1,OK
15876,0.432500,5.073750,43.250,218.750,1,OK
15896,0.432500,5.073750,43.250,218.750,1,OK
15916,0.435000,5.075000,43.500,221.250,1,OK
15936,0.437500,5.075000,43.500,221.250,1,OK
15956,0.437500,5.073750,43.750,221.250,1,OK
15976,0.437500,5.073750,43.750,221.250,1,OK
15996,0.437500,5.073750,43.750,221.250,1,OK
16016,0.327500,5.087500,32.750,166.250,0,OK
16036,0.335000,5.090000,33.500,170.000,0,OK
16056,0.330000,5.090000,33.000,167.500,0,OK
16076,0.330000,5.090000,33.000,167.500,0,OK
16096,0.330000,5.090000,33.000,167.500,0,OK
16116,0.330000,5.088750,32.750,166.250,0,OK
16136,0.330000,5.090000,32.750,166.250,0,OK
16156,0.330000,5.088750,33.250,167.500,0,OK
16176,0.332500,5.090000,33.250,170.000,0,OK
16196,0.330000,5.088750,33.000,167.500,0,OK
16216,0.330000,5.090000,33.000,167.500,0,OK
16236,0.330000,5.090000,33.000,167.500,0,OK
16256,0.330000,5.088750,33.000,167.500,0,OK
16276,0.330000,5.090000,33.000,167.500,0,OK
16296,0.330000,5.090000,33.000,167.500,0,OK
16316,0.327500,5.090000,33.250,170.000,0,OK
16336,0.332500,5.090000,33.000,167.500,0,OK
16356,0.332500,5.086250,33.250,170.000,0,OK
16376,0.330000,5.090000,33.000,167.500,0,OK
16396,0.330000,5.088750,33.000,167.500,0,OK
16416,0.332500,5.090000,33.250,170.000,0,OK
16436,0.330000,5.090000,33.000,167.500,0,OK
16456,0.335000,5.090000,32.750,166.250,0,OK
16476,0.332500,5.090000,32.750,166.250,0,OK
16496,0.330000,5.090000,33.000,167.500,0,OK
16516,0.327500,5.090000,32.750,166.250,0,OK
16536,0.330000,5.086250,33.000,167.500,0,OK
16556,0.330000,5.088750,33.000,167.500,0,OK
16576,0.327500,5.090000,32.750,166.250,0,OK
16596,0.330000,5.088750,33.000,167.500,0,OK
16616,0.327500,5.090000,32.750,166.250,0,OK
16636,0.332500,5.090000,33.250,170.000,0,OK
16656,0.330000,5.090000,32.750,166.250,0,OK
16676,0.332500,5.090000,33.000,167.500,0,OK
16696,0.330000,5.090000,33.000,167.500,0,OK
16716,0.330000,5.088750,33.000,167.500,0,OK
16736,0.330000,5.090000,33.000,167.500,0,OK
16756,0.332500,5.090000,33.250,170.000,0,OK
16776,0.330000,5.090000,33.000,167.500,0,OK
16796,0.330000,5.088750,33.000,167.500,0,OK
16816,0.330000,5.090000,33.000,167.500,0,OK
16836,0.330000,5.090000,33.500,170.000,0,OK
16856,0.330000,5.088750,33.000,167.500,0,OK
16876,0.327500,5.085000,32.750,166.250,0,OK
16896,0.327500,5.090000,32.750,166.250,0,OK
16916,0.330000,5.088750,33.000,167.500,0,OK
16936,0.330000,5.088750,33.000,167.500,0,OK
16956,0.332500,5.091250,33.250,170.000,0,OK
16976,0.340000,5.090000,33.250,170.000,0,OK
16996,0.330000,5.088750,33.000,167.500,0,OK
17016,0.330000,5.088750,33.000,167.500,0,OK
17036,0.327500,5.090000,32.750,166.250,0,OK
17056,0.332500,5.086250,33.250,170.000,0,OK
17076,0.327500,5.088750,32.750,166.250,0,OK
17096,0.332500,5.088750,33.250,170.000,0,OK
17116,0.332500,5.088750,33.250,170.000,0,OK
17136,0.327500,5.090000,32.750,166.250,0,OK
17156,0.330000,5.088750,33.000,167.500,0,OK
17176,0.327500,5.091250,33.000,167.500,0,OK
17196,0.332500,5.090000,33.000,167.500,0,OK
17216,0.330000,5.088750,33.000,167.500,0,OK
17236,0.330000,5.088750,33.000,167.500,0,OK
17256,0.330000,5.090000,33.000,167.500,0,OK
17276,0.332500,5.090000,33.250,170.000,0,OK
17296,0.332500,5.088750,33.250,170.000,0,OK
17316,0.327500,5.090000,32.750,166.250,0,OK
17336,0.327500,5.088750,32.750,166.250,0,OK
17356,0.332500,5.090000,33.000,167.500,0,OK
17376,0.332500,5.091250,32.750,167.500,0,OK
17396,0.332500,5.085000,33.250,170.000,0,OK
17416,0.330000,5.090000,33.000,167.500,0,OK
17436,0.327500,5.090000,32.750,166.250,0,OK
17456,0.330000,5.088750,33.000,167.500,0,OK
17476,0.327500,5.088750,32.750,166.250,0,OK
17496,0.327500,5.090000,32.750,166.250,0,OK
17516,0.330000,5.090000,33.000,167.500,0,OK
17536,0.330000,5.091250,33.000,167.500,0,OK
17556,0.330000,5.090000,33.000,167.500,0,OK
17576,0.330000,5.086250,33.000,167.500,0,OK
17596,0.330000,5.090000,33.000,167.500,0,OK
17616,0.327500,5.090000,32.750,166.250,0,OK
17636,0.332500,5.088750,33.250,170.000,0,OK
17656,0.330000,5.091250,33.000,167.500,0,OK
17676,0.332500,5.090000,32.750,166.250,0,OK
17696,0.330000,5.090000,33.000,167.500,0,OK
17716,0.330000,5.090000,32.750,167.500,0,OK
17736,0.330000,5.090000,33.000,167.500,0,OK
17756,0.332500,5.088750,33.250,170.000,0,OK
17776,0.330000,5.088750,33.000,167.500,0,OK
17796,0.327500,5.090000,32.750,166.250,0,OK
17816,0.330000,5.090000,33.000,167.500,0,OK
17836,0.330000,5.090000,33.000,167.500,0,OK
17856,0.327500,5.090000,33.250,170.000,0,OK
17876,0.332500,5.090000,33.000,167.500,0,OK
17896,0.330000,5.090000,33.250,167.500,0,OK
17916,0.330000,5.085000,33.000,167.500,0,OK
17936,0.330000,5.090000,33.000,167.500,0,OK
17956,0.327500,5.090000,32.750,166.250,0,OK
17976,0.330000,5.088750,33.000,167.500,0,OK
17996,0.330000,5.088750,33.000,167.500,0,OK
18016,0.435000,5.073750,43.500,221.250,1,OK
18036,0.437500,5.071250,43.500,221.250,1,OK
18056,0.432500,5.073750,43.750,218.750,1,OK
18076,0.435000,5.073750,43.500,221.250,1,OK
18096,0.435000,5.071250,43.500,221.250,1,OK
18116,0.437500,5.073750,43.750,221.250,1,OK
18136,0.435000,5.073750,43.500,221.250,1,OK
18156,0.435000,5.073750,43.500,221.250,1,OK
18176,0.435000,5.073750,43.500,221.250,1,OK
18196,0.437500,5.073750,43.500,221.250,1,OK
18216,0.432500,5.073750,43.750,221.250,1,OK
18236,0.432500,5.073750,43.500,218.750,1,OK
18256,0.432500,5.075000,43.250,218.750,1,OK
18276,0.432500,5.071250,43.250,218.750,1,OK
18296,0.437500,5.072500,43.750,221.250,1,OK
18316,0.432500,5.075000,43.250,218.750,1,OK
18336,0.435000,5.073750,43.500,221.250,1,OK
18356,0.435000,5.075000,43.500,221.250,1,OK
18376,0.435000,5.073750,43.750,221.250,1,OK
18396,0.432500,5.073750,43.500,221.250,1,OK
18416,0.435000,5.075000,43.500,221.250,1,OK
18436,0.435000,5.067500,43.500,221.250,1,OK
18456,0.440000,5.073750,44.000,223.750,1,OK
18476,0.435000,5.072500,43.500,221.250,1,OK
18496,0.437500,5.072500,43.750,221.250,1,OK
18516,0.435000,5.075000,43.500,221.250,1,OK
18536,0.435000,5.073750,43.500,221.250,1,OK
18556,0.432500,5.073750,43.750,221.250,1,OK
18576,0.435000,5.073750,43.250,218.750,1,OK
18596,0.435000,5.073750,43.250,221.250,1,OK
18616,0.435000,5.070000,43.500,221.250,1,OK
18636,0.435000,5.073750,43.500,221.250,1,OK
18656,0.437500,5.073750,43.750,221.250,1,OK
18676,0.435000,5.073750,43.500,221.250,1,OK
18696,0.435000,5.072500,43.500,221.250,1,OK
18716,0.440000,5.073750,43.500,221.250,1,OK
18736,0.437500,5.073750,43.500,221.250,1,OK
18756,0.432500,5.075000,43.500,218.750,1,OK
18776,0.437500,5.073750,43.750,221.250,1,OK
18796,0.435000,5.072500,43.500,221.250,1,OK
18816,0.435000,5.073750,43.500,221.250,1,OK
18836,0.435000,5.073750,43.500,221.250,1,OK
18856,0.437500,5.073750,43.750,221.250,1,OK
18876,0.432500,5.073750,43.250,218.750,1,OK
18896,0.432500,5.075000,43.250,218.750,1,OK
18916,0.437500,5.073750,43.250,218.750,1,OK
18936,0.435000,5.073750,44.000,221.250,1,OK
18956,0.435000,5.072500,43.500,221.250,1,OK
18976,0.435000,5.072500,43.500,221.250,1,OK
18996,0.435000,5.075000,43.500,221.250,1,OK
19016,0.435000,5.073750,43.500,221.250,1,OK
19036,0.437500,5.073750,43.750,221.250,1,OK
19056,0.435000,5.075000,43.500,221.250,1,OK
19076,0.437500,5.073750,43.250,218.750,1,OK
19096,0.435000,5.073750,43.500,221.250,1,OK
19116,0.437500,5.075000,43.500,221.250,1,OK
19136,0.437500,5.068750,43.750,221.250,1,OK
19156,0.435000,5.073750,43.500,221.250,1,OK
19176,0.435000,5.073750,43.500,221.250,1,OK
19196,0.435000,5.072500,43.500,221.250,1,OK
19216,0.435000,5.076250,43.500,221.250,1,OK
19236,0.442500,5.073750,43.250,218.750,1,OK
19256,0.432500,5.073750,43.500,221.250,1,OK
19276,0.437500,5.073750,43.500,221.250,1,OK
19296,0.430000,5.075000,43.000,217.500,1,OK
19316,0.435000,5.070000,43.500,221.250,1,OK
19336,0.435000,5.072500,43.500,221.250,1,OK
19356,0.432500,5.073750,43.250,218.750,1,OK
19376,0.432500,5.075000,43.250,218.750,1,OK
19396,0.435000,5.073750,43.500,221.250,1,OK
19416,0.435000,5.073750,43.250,218.750,1,OK
19436,0.432500,5.073750,43.750,221.250,1,OK
19456,0.435000,5.073750,43.500,221.250,1,OK
19476,0.435000,5.073750,43.500,221.250,1,OK
19496,0.435000,5.072500,43.500,221.250,1,OK
19516,0.435000,5.073750,43.500,221.250,1,OK
19536,0.437500,5.072500,43.750,221.250,1,OK
19556,0.435000,5.073750,43.500,221.250,1,OK
19576,0.437500,5.073750,43.750,221.250,1,OK
19596,0.432500,5.073750,43.250,218.750,1,OK
19616,0.435000,5.073750,43.750,221.250,1,OK
19636,0.435000,5.073750,43.500,221.250,1,OK
19656,0.435000,5.068750,43.500,221.250,1,OK
19676,0.435000,5.073750,43.500,221.250,1,OK
19696,0.435000,5.073750,43.500,221.250,1,OK
19716,0.437500,5.073750,43.750,221.250,1,OK
19736,0.432500,5.073750,43.250,218.750,1,OK
19756,0.437500,5.073750,43.750,221.250,1,OK
19776,0.437500,5.073750,43.500,221.250,1,OK
19796,0.435000,5.075000,43.750,221.250,1,OK
19816,0.435000,5.073750,43.500,221.250,1,OK
19836,0.435000,5.068750,43.500,221.250,1,OK
19856,0.435000,5.073750,43.500,221.250,1,OK
19876,0.435000,5.073750,43.500,221.250,1,OK
19896,0.437500,5.073750,43.750,221.250,1,OK
19916,0.435000,5.073750,43.500,221.250,1,OK
19936,0.432500,5.073750,44.000,223.750,1,OK
19956,0.432500,5.075000,43.500,221.250,1,OK
19976,0.437500,5.073750,43.250,221.250,1,OK
19996,0.437500,5.073750,43.750,221.250,1,OK
20016,0.327500,5.087500,32.750,166.250,0,OK
20036,0.327500,5.090000,32.750,166.250,0,OK
20056,0.330000,5.090000,33.000,167.500,0,OK
20076,0.330000,5.090000,33.000,167.500,0,OK
20096,0.330000,5.090000,33.000,167.500,0,OK
20116,0.332500,5.090000,33.000,167.500,0,OK
20136,0.332500,5.090000,33.000,167.500,0,OK
20156,0.330000,5.088750,32.750,167.500,0,OK
20176,0.332500,5.085000,33.250,170.000,0,OK
20196,0.332500,5.090000,33.250,170.000,0,OK
20216,0.332500,5.090000,33.250,170.000,0,OK
20236,0.330000,5.091250,33.000,167.500,0,OK
20256,0.330000,5.090000,33.000,167.500,0,OK
20276,0.327500,5.090000,32.750,166.250,0,OK
20296,0.327500,5.088750,33.000,167.500,0,OK
20316,0.330000,5.091250,32.750,166.250,0,OK
20336,0.332500,5.090000,33.250,167.500,0,OK
20356,0.327500,5.086250,32.750,166.250,0,OK
20376,0.330000,5.090000,33.000,167.500,0,OK
20396,0.327500,5.090000,32.750,166.250,0,OK
20416,0.330000,5.088750,33.000,167.500,0,OK
20436,0.330000,5.088750,33.000,167.500,0,OK
20456,0.335000,5.088750,33.250,170.000,0,OK
20476,0.327500,5.090000,32.750,166.250,0,OK
20496,0.330000,5.088750,33.000,167.500,0,OK
20516,0.330000,5.090000,33.000,167.500,0,OK
20536,0.330000,5.088750,33.000,167.500,0,OK
20556,0.330000,5.088750,33.000,167.500,0,OK
20576,0.330000,5.090000,33.000,167.500,0,OK
20596,0.332500,5.088750,33.250,170.000,0,OK
20616,0.327500,5.091250,32.750,166.250,0,OK
20636,0.330000,5.090000,33.250,170.000,0,OK
20656,0.330000,5.088750,33.000,167.500,0,OK
20676,0.332500,5.090000,33.250,167.500,0,OK
20696,0.332500,5.090000,33.250,170.000,0,OK
20716,0.332500,5.090000,33.250,170.000,0,OK
20736,0.327500,5.090000,32.750,166.250,0,OK
20756,0.330000,5.091250,33.000,167.500,0,OK
20776,0.327500,5.090000,32.750,166.250,0,OK
20796,0.330000,5.088750,33.000,167.500,0,OK
20816,0.327500,5.090000,32.750,166.250,0,OK
20836,0.327500,5.091250,33.250,170.000,0,OK
20856,0.327500,5.090000,33.250,166.250,0,OK
20876,0.332500,5.087500,33.250,170.000,0,OK
20896,0.332500,5.090000,33.250,170.000,0,OK
20916,0.327500,5.090000,32.750,166.250,0,OK
20936,0.332500,5.090000,33.250,170.000,0,OK
20956,0.330000,5.090000,33.000,167.500,0,OK
20976,0.335000,5.090000,33.000,167.500,0,OK
20996,0.330000,5.088750,33.000,167.500,0,OK
21016,0.330000,5.090000,33.000,167.500,0,OK
21036,0.332500,5.091250,33.250,170.000,0,OK
21056,0.330000,5.088750,33.000,167.500,0,OK
21076,0.327500,5.090000,32.750,166.250,0,OK
21096,0.330000,5.090000,33.000,167.500,0,OK
21116,0.330000,5.091250,33.000,167.500,0,OK
21136,0.332500,5.091250,33.250,170.000,0,OK
21156,0.332500,5.090000,33.250,170.000,0,OK
21176,0.327500,5.090000,33.250,170.000,0,OK
21196,0.330000,5.091250,33.000,167.500,0,OK
21216,0.330000,5.090000,33.000,167.500,0,OK
21236,0.330000,5.088750,33.000,167.500,0,OK
21256,0.330000,5.090000,33.000,167.500,0,OK
21276,0.332500,5.090000,33.250,170.000,0,OK
21296,0.330000,5.091250,33.000,167.500,0,OK
21316,0.330000,5.090000,33.000,167.500,0,OK
