condition,run,source_file,input_definition,segment,sample_count,MAE_mA,mean_error_mA,median_error_mA,positive_error_ratio
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,pulse,burst,111131,18.849488042204936,18.846484360416373,20.034531177721142,0.9979213720743987
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,pulse,final_idle,1000001,1.0705011902647916,0.14984973093444137,-0.11534499999982728,0.4465685534314466
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,pulse,idle_all,2000001,1.1369216681856569,0.39235646648635386,0.6105460000000065,0.5244362377818811
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,pulse,initial_idle,1000000,1.2033422125270008,0.6348634445450019,0.6105460000000065,0.602304
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,pulse,inter_burst,1888869,1.2522351042688238,0.5736293638403971,0.610546000000177,0.5587470597484526
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,occupancy,burst,111052,1.5603624785638914,1.347658406096372,1.0062549999998325,0.8824424593883946
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,occupancy,final_idle,1000000,1.0898916448412013,0.1827065881415901,-0.11534499999982728,0.456962
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,occupancy,idle_all,2000000,1.1106741772501008,0.263516243291296,-0.11534499999982728,0.4829875
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,occupancy,initial_idle,1000000,1.1314567096590007,0.34432589844100175,0.6105460000000065,0.509013
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,occupancy,inter_burst,1888949,1.5378857882669932,1.2938200761415113,1.0062549999998325,0.8737938398548611
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,pulse,burst,111052,18.621147259623047,18.617355652146728,19.72708400352814,0.9975146778085942
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,pulse,final_idle,1000000,1.0898619215639855,0.1826511231121723,-0.11534499999982728,0.45694
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,pulse,idle_all,2000000,1.1106593156114928,0.2634885107765871,-0.11534499999982728,0.4829765
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,pulse,initial_idle,1000000,1.1314567096590007,0.34432589844100175,0.6105460000000065,0.509013
uart_64B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run3.csv,pulse,inter_burst,1888949,1.1851828487446154,0.2779252809206514,-0.11534499999982728,0.4653471321883227
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,occupancy,burst,111118,1.706899784206599,1.5474105968953225,1.7321459999998368,0.9104015551035836
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,occupancy,final_idle,1000001,1.0680362980819536,0.10890453468705544,-0.11534499999982728,0.43286356713643287
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,occupancy,idle_all,2000001,1.0963291736255394,0.2128703539266189,-0.11534499999982728,0.4668542665728667
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,occupancy,initial_idle,1000000,1.1246220774620002,0.31683627713200174,0.6105460000000065,0.500845
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,occupancy,inter_burst,1888882,1.7196742211286113,1.5442095279559178,1.7321459999998368,0.9075807805887292
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,pulse,burst,111118,18.82069256404298,18.818175350557954,20.011185379617537,0.9980201227523894
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,pulse,final_idle,1000001,1.0680229598830175,0.10884906971310267,-0.11534499999982728,0.43283356716643284
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,pulse,idle_all,2000001,1.096322504522737,0.21284262142577634,-0.11534499999982728,0.46683926658036673
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,pulse,initial_idle,1000000,1.1246220774620002,0.31683627713200174,0.6105460000000065,0.500845
uart_64B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run4.csv,pulse,inter_burst,1888882,1.2477724112273167,0.5283184905761718,0.610546000000177,0.5434399819575813
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,occupancy,burst,111085,1.7555762035238984,1.614497958264521,1.7321459999998368,0.9202052482333348
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,occupancy,final_idle,1000001,1.1290583723604435,0.37427956591802464,0.610546000000177,0.5181344818655181
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,occupancy,idle_all,2000001,1.1765636176255996,0.532106291351651,0.6105460000000065,0.5689212155393922
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,occupancy,initial_idle,1000000,1.2240689103960007,0.689933174612002,0.6105460000000065,0.619708
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,occupancy,inter_burst,1888915,1.7648316129315424,1.6084642269310336,1.7321459999998368,0.9173689657819436
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,pulse,burst,111085,18.887034019662522,18.88472911668285,20.055908138490103,0.9981365620920917
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,pulse,final_idle,1000001,1.1290448695091369,0.3742241009440715,0.610546000000177,0.5181064818935182
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,pulse,idle_all,2000001,1.1765568661965704,0.5320785588508081,0.6105460000000065,0.5689072155463922
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,pulse,initial_idle,1000000,1.2240689103960007,0.689933174612002,0.6105460000000065,0.619708
uart_64B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run5.csv,pulse,inter_burst,1888915,1.2613584048661917,0.5925713385781142,0.610546000000177,0.5638427351151323
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,occupancy,burst,111110,1.8416891094625814,1.722556224784577,1.7321459999998368,0.9309963099630997
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,occupancy,final_idle,1000000,1.2025094411951909,0.5922967055655906,0.610546000000177,0.586942
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,occupancy,idle_all,2000000,1.1979238373090952,0.5813629337542964,0.6105460000000065,0.583494
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,occupancy,initial_idle,1000000,1.1933382334230005,0.5704291619430018,0.6105460000000065,0.580046
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,occupancy,inter_burst,1888890,1.8518541941862123,1.7185858552819013,1.7321459999998368,0.9294342179798718
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,pulse,burst,111110,18.995859660676285,18.993191651128377,20.067865719383356,0.9979209792097921
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,pulse,final_idle,1000000,1.20247923291803,0.5922412405361723,0.610546000000177,0.586924
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,pulse,idle_all,2000000,1.197908733170515,0.5813352012395873,0.6105460000000065,0.583485
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,pulse,initial_idle,1000000,1.1933382334230005,0.5704291619430018,0.6105460000000065,0.580046
uart_64B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run6.csv,pulse,inter_burst,1888890,1.3017853531179628,0.7026943691752792,0.610546000000177,0.5975122955810026
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,occupancy,burst,111104,1.7300060982446999,1.519787019952606,1.7321459999998368,0.9000666042626728
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,occupancy,final_idle,1000000,1.230153081612321,0.7053765618875908,0.610546000000177,0.624473
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,occupancy,idle_all,2000000,1.173417146909661,0.5347479956932963,0.6105460000000065,0.569776
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,occupancy,initial_idle,1000000,1.1166812122070005,0.36411942949900183,0.6105460000000065,0.515079
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,occupancy,inter_burst,1888896,1.7890999840887671,1.6421460682337372,1.7321459999998368,0.9211227087145084
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,pulse,burst,111104,18.794590852251883,18.79032543858843,20.05279277454131,0.9974258352534562
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,pulse,final_idle,1000000,1.2301462241100427,0.7053210968581727,0.610546000000177,0.624446
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,pulse,idle_all,2000000,1.173413718158522,0.5347202631785873,0.6105460000000065,0.5697625
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,pulse,initial_idle,1000000,1.1166812122070005,0.36411942949900183,0.6105460000000065,0.515079
uart_64B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run7.csv,pulse,inter_burst,1888896,1.2721970297157632,0.6262542455849355,0.610546000000177,0.5734587822728197
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,occupancy,burst,111052,1.771250700798029,1.5754534422145867,1.7321459999998368,0.9058549148146814
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,occupancy,final_idle,1000000,1.1887016145246416,0.5520770089975902,0.610546000000177,0.574915
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,occupancy,idle_all,2000000,1.208975171875321,0.6081538289277961,0.6105460000000065,0.5918085
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,occupancy,initial_idle,1000000,1.2292487292260008,0.6642306488580018,0.6105460000000065,0.608702
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,occupancy,inter_burst,1888949,1.8433706097375648,1.7127688934436205,1.7321459999998368,0.9295438892209371
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,pulse,burst,111052,18.847660320494786,18.845150688264944,20.027620433448966,0.998063970032057
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,pulse,final_idle,1000000,1.1886745726860264,0.5520215439681723,0.610546000000177,0.574901
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,pulse,idle_all,2000000,1.2089616509560135,0.6081260964130872,0.6105460000000065,0.5918015
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,pulse,initial_idle,1000000,1.2292487292260008,0.6642306488580018,0.6105460000000065,0.608702
uart_64B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run8.csv,pulse,inter_burst,1888949,1.294585553113422,0.696874098222759,0.610546000000177,0.5957492764494965
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,occupancy,burst,111085,2.0182668734587983,1.94445026621789,1.7321459999998368,0.9558356213710222
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,occupancy,final_idle,1000001,1.1241607223792145,0.36763580836278187,0.610546000000177,0.5162834837165163
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,occupancy,idle_all,2000001,1.187482939279,0.5562114236380842,0.6105460000000065,0.575939212030394
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,occupancy,initial_idle,1000000,1.2508052195010002,0.7447872274890018,0.6105460000000065,0.635595
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,occupancy,inter_burst,1888915,2.0018419660164666,1.9132988908984432,1.7321459999998368,0.9522233663240538
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,pulse,burst,111085,19.21628400789422,19.21468142463622,20.191222633032332,0.9985596615204573
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,pulse,final_idle,1000001,1.1241352496357562,0.3675803433888287,0.610546000000177,0.5162684837315162
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,pulse,idle_all,2000001,1.1874702029009025,0.5561836911372414,0.6105460000000065,0.575931712034144
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,pulse,initial_idle,1000000,1.2508052195010002,0.7447872274890018,0.6105460000000065,0.635595
uart_64B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run9.csv,pulse,inter_burst,1888915,1.3624995836839178,0.8974060025455238,0.610546000000177,0.6593848849736489
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,occupancy,burst,111085,1.6689268668693964,1.2504732693236207,1.0062549999998325,0.8570914164828735
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,occupancy,final_idle,1000001,1.2251344930911052,0.6925571579064329,0.610546000000177,0.6203223796776203
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,occupancy,idle_all,2000001,1.2395588180553911,0.7222740682967623,0.610546000000177,0.6291641854179073
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,occupancy,initial_idle,1000000,1.2539831574440017,0.751991008404002,0.6105460000000065,0.638006
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,occupancy,inter_burst,1888915,1.639726741210902,1.4592588915136115,1.7321459999998368,0.900038381822369
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,pulse,burst,111085,18.52348367271523,18.520704427740547,19.4843145066747,0.9979745240131431
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,pulse,final_idle,1000001,1.2251321108379305,0.6925016929324798,0.610546000000177,0.6202953797046203
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,pulse,idle_all,2000001,1.2395576269282083,0.7222463357959195,0.610546000000177,0.6291506854246572
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,pulse,initial_idle,1000000,1.2539831574440017,0.751991008404002,0.6105460000000065,0.638006
uart_64B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run10.csv,pulse,inter_burst,1888915,1.2031958912138392,0.4433660031606627,0.610546000000177,0.5152015839781038
