timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
5980234,0.332500,5.078750,33.250,167.500,0,OK
6000222,0.332500,5.085000,33.250,170.000,0,OK
6020234,0.335000,5.085000,33.500,170.000,0,OK
6040222,0.327500,5.085000,32.750,166.250,0,OK
6060234,0.332500,5.086250,33.250,170.000,0,OK
6080222,0.332500,5.085000,33.250,170.000,0,OK
6100234,0.330000,5.085000,33.000,167.500,0,OK
6120222,0.330000,5.086250,33.250,170.000,0,OK
6140234,0.332500,5.083750,33.250,167.500,0,OK
6160222,0.332500,5.081250,33.250,167.500,0,OK
6180234,0.335000,5.083750,33.500,170.000,0,OK
6200222,0.332500,5.086250,33.250,170.000,0,OK
6220234,0.330000,5.083750,33.000,167.500,0,OK
6240222,0.330000,5.083750,33.000,167.500,0,OK
6260234,0.342500,5.083750,33.250,170.000,0,OK
6280222,0.332500,5.085000,33.250,170.000,0,OK
6300234,0.332500,5.085000,33.000,167.500,0,OK
6320222,0.335000,5.085000,33.500,170.000,0,OK
6340234,0.337500,5.081250,33.750,172.500,0,OK
6360222,0.332500,5.085000,33.250,170.000,0,OK
6380234,0.332500,5.083750,33.250,170.000,0,OK
6400222,0.332500,5.083750,33.250,170.000,0,OK
6420234,0.332500,5.085000,33.250,170.000,0,OK
6440222,0.335000,5.086250,33.250,170.000,0,OK
6460234,0.332500,5.086250,33.000,167.500,0,OK
6480222,0.335000,5.086250,33.000,170.000,0,OK
6500234,0.335000,5.085000,33.500,170.000,0,OK
6520222,0.332500,5.082500,33.250,170.000,0,OK
6540234,0.332500,5.083750,33.250,170.000,0,OK
6560222,0.330000,5.083750,33.000,167.500,0,OK
6580234,0.330000,5.083750,33.000,167.500,0,OK
6600222,0.335000,5.085000,33.500,170.000,0,OK
6620234,0.332500,5.086250,32.750,166.250,0,OK
6640222,0.335000,5.086250,33.250,170.000,0,OK
6660234,0.330000,5.085000,33.250,167.500,0,OK
6680222,0.332500,5.078750,33.250,167.500,0,OK
6700234,0.335000,5.085000,33.500,170.000,0,OK
6720222,0.330000,5.085000,33.000,167.500,0,OK
6740234,0.330000,5.083750,33.000,167.500,0,OK
6760222,0.332500,5.085000,33.250,170.000,0,OK
6780234,0.347500,5.085000,33.250,170.000,0,OK
6800222,0.330000,5.086250,33.250,170.000,0,OK
6820234,0.330000,5.086250,33.000,167.500,0,OK
6840222,0.332500,5.085000,33.250,167.500,0,OK
6860234,0.335000,5.081250,33.500,170.000,0,OK
6880222,0.332500,5.085000,33.250,170.000,0,OK
6900234,0.335000,5.085000,33.500,170.000,0,OK
6920222,0.332500,5.085000,33.250,170.000,0,OK
6940234,0.335000,5.083750,33.500,170.000,0,OK
6960222,0.340000,5.085000,33.000,167.500,0,OK
6980234,0.335000,5.085000,33.000,167.500,0,OK
7000222,0.335000,5.085000,33.250,170.000,0,OK
7020234,0.332500,5.085000,33.250,167.500,0,OK
7040222,0.332500,5.082500,33.250,170.000,0,OK
7060234,0.335000,5.085000,33.500,170.000,0,OK
7080222,0.332500,5.085000,33.250,170.000,0,OK
7100234,0.332500,5.085000,33.250,170.000,0,OK
7120222,0.327500,5.083750,32.750,166.250,0,OK
7140234,0.335000,5.085000,33.250,170.000,0,OK
7160222,0.332500,5.085000,33.250,170.000,0,OK
7180234,0.332500,5.085000,33.250,167.500,0,OK
7200222,0.332500,5.085000,33.250,167.500,0,OK
7220234,0.332500,5.085000,33.250,170.000,0,OK
7240222,0.332500,5.085000,33.250,170.000,0,OK
7260234,0.332500,5.085000,33.250,170.000,0,OK
7280222,0.330000,5.086250,33.000,167.500,0,OK
7300234,0.335000,5.085000,33.500,170.000,0,OK
7320222,0.332500,5.085000,33.000,167.500,0,OK
7340234,0.332500,5.086250,33.250,170.000,0,OK
7360222,0.335000,5.086250,33.250,170.000,0,OK
7380234,0.332500,5.080000,33.250,167.500,0,OK
7400222,0.332500,5.085000,33.250,170.000,0,OK
7420234,0.335000,5.086250,33.500,170.000,0,OK
7440222,0.332500,5.083750,33.250,170.000,0,OK
7460234,0.332500,5.085000,33.250,170.000,0,OK
7480222,0.342500,5.085000,33.250,170.000,0,OK
7500234,0.332500,5.085000,33.250,170.000,0,OK
7520222,0.335000,5.085000,33.250,170.000,0,OK
7540234,0.335000,5.085000,33.500,170.000,0,OK
7560222,0.332500,5.082500,33.250,170.000,0,OK
7580234,0.335000,5.085000,33.500,170.000,0,OK
7600222,0.332500,5.085000,33.250,170.000,0,OK
7620234,0.330000,5.086250,33.000,167.500,0,OK
7640222,0.332500,5.085000,33.250,170.000,0,OK
7660234,0.340000,5.086250,33.500,170.000,0,OK
7680222,0.332500,5.085000,33.000,167.500,0,OK
7700234,0.335000,5.085000,33.250,170.000,0,OK
7720222,0.332500,5.085000,33.250,167.500,0,OK
7740234,0.337500,5.081250,33.750,172.500,0,OK
7760222,0.332500,5.085000,33.250,170.000,0,OK
7780234,0.332500,5.085000,33.250,170.000,0,OK
7800222,0.335000,5.083750,33.500,170.000,0,OK
7820234,0.332500,5.086250,33.250,170.000,0,OK
7840222,0.332500,5.085000,33.250,170.000,0,OK
